FPR,TPR,Thresholds,Model
0.10648148148148148,1.0,1.7900376033703187e-05,MLP
0.10652777777777778,1.0,1.784669026077213e-05,MLP
0.10958333333333334,1.0,1.78466902607721e-05,MLP
0.11203703703703703,1.0,1.678746317188455e-05,MLP
0.11796296296296296,1.0,1.6288404314851046e-05,MLP
0.12078703703703704,1.0,1.619071372358746e-05,MLP
0.12351851851851851,1.0,1.5949118197818093e-05,MLP
0.12916666666666668,1.0,1.4851683288902029e-05,MLP
0.1322685185185185,1.0,1.4663098079219491e-05,MLP
0.13449074074074074,1.0,1.4320375742846349e-05,MLP
0.13453703703703704,1.0,1.4320375742846324e-05,MLP
0.13745370370370372,1.0,1.4264682671891965e-05,MLP
0.1399537037037037,1.0,1.4048586668127242e-05,MLP
0.14,1.0,1.4048586668127218e-05,MLP
0.14282407407407408,1.0,1.3940722026862332e-05,MLP
0.1461111111111111,1.0,1.3490861825839041e-05,MLP
0.1461574074074074,1.0,1.3206732709108461e-05,MLP
0.14888888888888888,1.0,1.3206732709108437e-05,MLP
0.15217592592592594,1.0,1.3001706930016907e-05,MLP
0.15222222222222223,1.0,1.2948611174245137e-05,MLP
0.15421296296296297,1.0,1.294861117424509e-05,MLP
0.15712962962962962,1.0,1.2917015539666615e-05,MLP
0.15953703703703703,1.0,1.290601097181007e-05,MLP
0.16236111111111112,1.0,1.2652947709021616e-05,MLP
0.1647685185185185,1.0,1.2189440069779055e-05,MLP
0.16694444444444445,1.0,1.1786940035962644e-05,MLP
0.16953703703703704,1.0,1.1757849919255916e-05,MLP
0.16958333333333334,1.0,1.1265291158053935e-05,MLP
0.17171296296296296,1.0,1.1265291158053914e-05,MLP
0.1748611111111111,1.0,1.1087279012094931e-05,MLP
0.1774537037037037,1.0,1.0878437107949789e-05,MLP
0.1775,1.0,1.0878437107949769e-05,MLP
0.1799074074074074,1.0,1.0783147145652308e-05,MLP
0.18296296296296297,1.0,1.0762219136300798e-05,MLP
0.1887962962962963,1.0,1.0687321270473403e-05,MLP
0.1888425925925926,1.0,1.0687321270473384e-05,MLP
0.19111111111111112,1.0,1.0552804266096282e-05,MLP
0.19402777777777777,1.0,1.040966130832858e-05,MLP
0.19699074074074074,1.0,1.0258438436984047e-05,MLP
0.1998611111111111,1.0,9.785498368886138e-06,MLP
0.2026851851851852,1.0,9.710861991214947e-06,MLP
0.2050925925925926,1.0,9.453239887492045e-06,MLP
0.20791666666666667,1.0,9.39338717413244e-06,MLP
0.21078703703703705,1.0,9.189722414728532e-06,MLP
0.21083333333333334,1.0,8.941039666248479e-06,MLP
0.21342592592592594,1.0,8.941039666248462e-06,MLP
0.21657407407407409,1.0,8.90931914775816e-06,MLP
0.21958333333333332,1.0,8.555763792539793e-06,MLP
0.22180555555555556,1.0,8.526319330090885e-06,MLP
0.2247685185185185,1.0,8.505176383768525e-06,MLP
0.2275925925925926,1.0,8.094832709163046e-06,MLP
0.2301851851851852,1.0,7.917437931775813e-06,MLP
0.2337962962962963,1.0,7.889477593062307e-06,MLP
0.23717592592592593,1.0,7.800534343295387e-06,MLP
0.2402314814814815,1.0,7.5947079734257555e-06,MLP
0.24027777777777778,1.0,7.594707973425742e-06,MLP
0.24319444444444444,1.0,7.5376322616549704e-06,MLP
0.2461574074074074,1.0,7.521759207300664e-06,MLP
0.2488425925925926,1.0,7.439898644013045e-06,MLP
0.2513888888888889,1.0,7.360980258725766e-06,MLP
0.2539814814814815,1.0,7.31289558042555e-06,MLP
0.2562962962962963,1.0,7.229198870330133e-06,MLP
0.25935185185185183,1.0,7.223519902304421e-06,MLP
0.26208333333333333,1.0,7.127427183512575e-06,MLP
0.265,1.0,6.879045948461383e-06,MLP
0.26810185185185187,1.0,6.744066958931302e-06,MLP
0.27037037037037037,1.0,6.732052952913474e-06,MLP
0.27328703703703705,1.0,6.70272085123186e-06,MLP
0.2781018518518519,1.0,6.338540258825781e-06,MLP
0.28069444444444447,1.0,6.265375047272707e-06,MLP
0.28337962962962965,1.0,6.176345960203552e-06,MLP
0.28555555555555556,1.0,6.060794334941738e-06,MLP
0.2887037037037037,1.0,6.05970489169622e-06,MLP
0.2914351851851852,1.0,5.942790324665701e-06,MLP
0.2948148148148148,1.0,5.8901516348443e-06,MLP
0.2975462962962963,1.0,5.889658529081513e-06,MLP
0.3,1.0,5.694724752264046e-06,MLP
0.30287037037037035,1.0,5.680750516650527e-06,MLP
0.305787037037037,1.0,5.410963648014922e-06,MLP
0.3086111111111111,1.0,5.308695475561713e-06,MLP
0.3111574074074074,1.0,5.184663368733087e-06,MLP
0.31421296296296297,1.0,5.184479540348842e-06,MLP
0.3163888888888889,1.0,5.043991273230367e-06,MLP
0.31972222222222224,1.0,4.991531290652824e-06,MLP
0.3225925925925926,1.0,4.93486689167257e-06,MLP
0.3252777777777778,1.0,4.863413837669491e-06,MLP
0.32773148148148146,1.0,4.763991494528461e-06,MLP
0.33055555555555555,1.0,4.5564435021201946e-06,MLP
0.3334722222222222,1.0,4.537388546825266e-06,MLP
0.3335185185185185,1.0,4.537388546825258e-06,MLP
0.3364814814814815,1.0,4.508794118657595e-06,MLP
0.33652777777777776,1.0,4.436707867353798e-06,MLP
0.3396296296296296,1.0,4.4367078673537905e-06,MLP
0.34217592592592594,1.0,4.314823978227353e-06,MLP
0.345,1.0,4.2848953735418075e-06,MLP
0.3477314814814815,1.0,4.282609585141082e-06,MLP
0.3501388888888889,1.0,4.2496564260954355e-06,MLP
0.35300925925925924,1.0,4.2311576695315385e-06,MLP
0.3552777777777778,1.0,4.1937680764559e-06,MLP
0.35800925925925925,1.0,4.175949771665007e-06,MLP
0.3605555555555556,1.0,4.074000323258822e-06,MLP
0.36324074074074075,1.0,4.0109166860257445e-06,MLP
0.3659722222222222,1.0,3.982827199362376e-06,MLP
0.3685648148148148,1.0,3.960610211455376e-06,MLP
0.37199074074074073,1.0,3.9234112431268565e-06,MLP
0.3748148148148148,1.0,3.893659126841712e-06,MLP
0.3771759259259259,1.0,3.780209719114179e-06,MLP
0.37722222222222224,1.0,3.7164074801022595e-06,MLP
0.38055555555555554,1.0,3.7164074801022527e-06,MLP
0.38328703703703704,1.0,3.6885877294803706e-06,MLP
0.38634259259259257,1.0,3.6862653592918198e-06,MLP
0.389212962962963,1.0,3.67709911146883e-06,MLP
0.392037037037037,1.0,3.645571489355879e-06,MLP
0.3975,1.0,3.63282794319237e-06,MLP
0.3997222222222222,1.0,3.6225544160071723e-06,MLP
0.4026388888888889,1.0,3.4373409809714186e-06,MLP
0.4056018518518518,1.0,3.344963744089108e-06,MLP
0.40819444444444447,1.0,3.334024044043023e-06,MLP
0.41152777777777777,1.0,3.325243386343358e-06,MLP
0.41421296296296295,1.0,3.3201698973417185e-06,MLP
0.41782407407407407,1.0,3.1360721596836274e-06,MLP
0.42097222222222225,1.0,2.9958547812563166e-06,MLP
0.4237962962962963,1.0,2.9695996014401196e-06,MLP
0.4272222222222222,1.0,2.891204281387514e-06,MLP
0.4298148148148148,1.0,2.88504912583648e-06,MLP
0.43222222222222223,1.0,2.8723745493345227e-06,MLP
0.43550925925925926,1.0,2.8620827553319923e-06,MLP
0.4404166666666667,1.0,2.7168584893228236e-06,MLP
0.44310185185185186,1.0,2.7166114213678658e-06,MLP
0.4456481481481481,1.0,2.715254674672385e-06,MLP
0.449212962962963,1.0,2.680376713358574e-06,MLP
0.452037037037037,1.0,2.674792178546582e-06,MLP
0.4547685185185185,1.0,2.6619603934537033e-06,MLP
0.46152777777777776,1.0,2.6190669264153262e-06,MLP
0.46421296296296294,1.0,2.6148120010361833e-06,MLP
0.4664814814814815,1.0,2.6123864311686394e-06,MLP
0.46921296296296294,1.0,2.6111804500490776e-06,MLP
0.4714351851851852,1.0,2.458895985748742e-06,MLP
0.4743981481481481,1.0,2.424875383926441e-06,MLP
0.47685185185185186,1.0,2.4233862675052338e-06,MLP
0.4790277777777778,1.0,2.3024139678621594e-06,MLP
0.48185185185185186,1.0,2.2963209994648775e-06,MLP
0.48703703703703705,1.0,2.2796048984301474e-06,MLP
0.4897685185185185,1.0,2.2709073428258697e-06,MLP
0.49287037037037035,1.0,2.245105414444317e-06,MLP
0.4953240740740741,1.0,2.241552823568302e-06,MLP
0.5005092592592593,1.0,2.147527230157164e-06,MLP
0.5040740740740741,1.0,2.1316557872862345e-06,MLP
0.5068518518518519,1.0,2.1205991610043892e-06,MLP
0.5101388888888889,1.0,2.111078889697524e-06,MLP
0.5127314814814815,1.0,2.078466170662972e-06,MLP
0.5181944444444444,1.0,1.9985845962505615e-06,MLP
0.5206018518518518,1.0,1.953960947201618e-06,MLP
0.5235648148148148,1.0,1.9465045215566325e-06,MLP
0.5260185185185186,1.0,1.9370063745769216e-06,MLP
0.5288888888888889,1.0,1.929517265993496e-06,MLP
0.5322222222222223,1.0,1.9253302473118506e-06,MLP
0.5350462962962963,1.0,1.9071195347499294e-06,MLP
0.5370833333333334,1.0,1.8436938700949092e-06,MLP
0.5397685185185185,1.0,1.8401668539488538e-06,MLP
0.5430555555555555,1.0,1.8002696762687928e-06,MLP
0.5456944444444445,1.0,1.7758136706856747e-06,MLP
0.5484722222222222,1.0,1.7697480914971078e-06,MLP
0.5509259259259259,1.0,1.68297631751737e-06,MLP
0.5509722222222222,1.0,1.6829763175173669e-06,MLP
0.5537962962962963,1.0,1.5755631990782748e-06,MLP
0.5538425925925926,1.0,1.5415640769968721e-06,MLP
0.5559722222222222,1.0,1.5415640769968666e-06,MLP
0.5588425925925926,1.0,1.5414317711197937e-06,MLP
0.5624537037037037,1.0,1.531951975648763e-06,MLP
0.5656018518518519,1.0,1.495280042660685e-06,MLP
0.5679166666666666,1.0,1.4500396895884363e-06,MLP
0.5704166666666667,1.0,1.4288761988517698e-06,MLP
0.5725925925925925,1.0,1.408852286999037e-06,MLP
0.575324074074074,1.0,1.3989238788485933e-06,MLP
0.5777777777777777,1.0,1.372363858340012e-06,MLP
0.580462962962963,1.0,1.3281377127269229e-06,MLP
0.5805092592592592,1.0,1.2943316052236747e-06,MLP
0.5831944444444445,1.0,1.2943316052236724e-06,MLP
0.5864814814814815,1.0,1.285832464408203e-06,MLP
0.589212962962963,1.0,1.2683558826879083e-06,MLP
0.5919907407407408,1.0,1.2049601378754e-06,MLP
0.5947222222222223,1.0,1.1984182284979773e-06,MLP
0.5981481481481481,1.0,1.182971514670748e-06,MLP
0.6009722222222222,1.0,1.1723195725222554e-06,MLP
0.6010185185185185,1.0,1.1616298353448548e-06,MLP
0.6030092592592593,1.0,1.1616298353448527e-06,MLP
0.6030555555555556,1.0,9.828178087568283e-07,MLP
0.6055092592592592,1.0,9.828178087568266e-07,MLP
0.6090740740740741,1.0,9.690102213094153e-07,MLP
0.6121296296296296,1.0,8.467588397156309e-07,MLP
0.612175925925926,1.0,8.400840811331728e-07,MLP
0.6157870370370371,1.0,8.400840811331699e-07,MLP
0.6181018518518518,1.0,8.153968500981895e-07,MLP
0.6212037037037037,1.0,8.102697871415862e-07,MLP
0.62125,1.0,8.102697871415833e-07,MLP
0.6249074074074074,1.0,7.161827663268455e-07,MLP
0.6276388888888889,1.0,7.157395013209869e-07,MLP
0.6276851851851852,1.0,6.667584183263999e-07,MLP
0.6312962962962962,1.0,6.667584183263975e-07,MLP
0.6341203703703704,1.0,6.348244554744205e-07,MLP
0.6375462962962963,1.0,6.164171887332723e-07,MLP
0.6411111111111111,1.0,5.052986589200199e-07,MLP
0.6437962962962963,1.0,4.823617507209113e-07,MLP
0.6463425925925926,1.0,4.808145833775406e-07,MLP
0.6489351851851852,1.0,4.455742544790805e-07,MLP
0.6513888888888889,1.0,4.3595827567441106e-07,MLP
0.6536111111111111,1.0,4.1281555889868586e-07,MLP
0.656712962962963,1.0,4.0634763096581435e-07,MLP
0.6594907407407408,1.0,3.8301764803123724e-07,MLP
0.6622222222222223,1.0,3.405679290677961e-07,MLP
0.6622685185185185,1.0,3.4056792906779545e-07,MLP
0.6648611111111111,1.0,3.270609271013272e-07,MLP
0.6672685185185185,1.0,2.9814853302590346e-07,MLP
0.6708796296296297,1.0,2.7827390312285555e-07,MLP
0.6735648148148148,1.0,2.7647138589198714e-07,MLP
0.6760185185185185,1.0,2.6217649197028276e-07,MLP
0.6783796296296296,1.0,2.5629267325822676e-07,MLP
0.6806481481481481,1.0,2.4760324265562126e-07,MLP
0.6831018518518519,1.0,2.443603357649837e-07,MLP
0.6857407407407408,1.0,2.2590779504488442e-07,MLP
0.6887962962962964,1.0,2.2430323605639834e-07,MLP
0.6918981481481481,1.0,2.1867821909852004e-07,MLP
0.6948148148148148,1.0,2.1720571829172755e-07,MLP
0.6948611111111112,1.0,2.0692534753439536e-07,MLP
0.6981944444444445,1.0,2.0692534753439502e-07,MLP
0.7010648148148149,1.0,2.0642777760925866e-07,MLP
0.7040277777777778,1.0,1.964238150597175e-07,MLP
0.7066203703703704,1.0,1.8432217944703573e-07,MLP
0.7100462962962963,1.0,1.8333426576741167e-07,MLP
0.7133796296296296,1.0,1.7085183357725957e-07,MLP
0.7161111111111111,1.0,1.6154628592103508e-07,MLP
0.7193981481481482,1.0,1.61443197245347e-07,MLP
0.7224537037037037,1.0,1.6072751211735447e-07,MLP
0.7256018518518519,1.0,1.5838107439997523e-07,MLP
0.7290277777777778,1.0,1.558436440352954e-07,MLP
0.7312037037037037,1.0,1.4557740599949532e-07,MLP
0.7336574074074074,1.0,1.4135744582220873e-07,MLP
0.7362037037037037,1.0,1.3759400004305273e-07,MLP
0.7390277777777777,1.0,1.295867094697913e-07,MLP
0.7421296296296296,1.0,1.2213885247140173e-07,MLP
0.7450925925925926,1.0,1.1898173840185095e-07,MLP
0.7479166666666667,1.0,1.1846542531349694e-07,MLP
0.7501851851851852,1.0,1.1001029865375524e-07,MLP
0.7536111111111111,1.0,1.0187260421220123e-07,MLP
0.7565277777777778,1.0,8.60200528924691e-08,MLP
0.7593518518518518,1.0,8.474425452543136e-08,MLP
0.7630092592592592,1.0,7.908571819472898e-08,MLP
0.7657407407407407,1.0,7.431940794297891e-08,MLP
0.7687962962962963,1.0,7.143858055153855e-08,MLP
0.7688425925925926,1.0,7.14385805515383e-08,MLP
0.7715740740740741,1.0,5.671817766753706e-08,MLP
0.7746759259259259,1.0,4.3240090225911526e-08,MLP
0.7776388888888889,1.0,4.2617334587792284e-08,MLP
0.7805092592592593,1.0,3.5608507769364847e-08,MLP
0.7828703703703703,1.0,3.001932804933262e-08,MLP
0.7860185185185186,1.0,2.3785714358483964e-08,MLP
0.7888888888888889,1.0,2.3632043239404803e-08,MLP
0.7915740740740741,1.0,2.298155058365201e-08,MLP
0.7943055555555556,1.0,2.2231303916633274e-08,MLP
0.7973148148148148,1.0,2.121400767325275e-08,MLP
0.8031481481481482,1.0,1.7340223194549267e-08,MLP
0.8058796296296297,1.0,1.588391578119244e-08,MLP
0.8083333333333333,1.0,1.3563237243221203e-08,MLP
0.8114814814814815,1.0,1.1649583009688917e-08,MLP
0.8139351851851852,1.0,1.0929973651419467e-08,MLP
0.8173148148148148,1.0,1.0091128503345744e-08,MLP
0.8200925925925926,1.0,9.92435931205745e-09,MLP
0.8231018518518518,1.0,9.641053926178929e-09,MLP
0.8231481481481482,1.0,9.641053926178894e-09,MLP
0.8261574074074074,1.0,9.331463074156877e-09,MLP
0.8291203703703703,1.0,8.71287966329966e-09,MLP
0.8314351851851852,1.0,8.486011404899532e-09,MLP
0.8339814814814814,1.0,6.683094257674151e-09,MLP
0.8363888888888888,1.0,6.413149547373946e-09,MLP
0.8390277777777778,1.0,5.772970785315702e-09,MLP
0.8417592592592592,1.0,5.331983690694832e-09,MLP
0.8446759259259259,1.0,4.827307447014416e-09,MLP
0.8471759259259259,1.0,3.85006975943497e-09,MLP
0.85,1.0,3.806063389927383e-09,MLP
0.8529166666666667,1.0,3.6496434516636233e-09,MLP
0.8555092592592592,1.0,2.6267103857327524e-09,MLP
0.8601388888888889,1.0,2.134640694184161e-09,MLP
0.8631944444444445,1.0,1.832804831011884e-09,MLP
0.8662962962962963,1.0,1.3877874651490557e-09,MLP
0.8692129629629629,1.0,1.336845527972937e-09,MLP
0.872037037037037,1.0,1.2314575231277656e-09,MLP
0.8772222222222222,1.0,8.258150800922805e-10,MLP
0.8772685185185185,1.0,8.258150800922776e-10,MLP
0.8798611111111111,1.0,7.238651180561598e-10,MLP
0.8855092592592593,1.0,5.397571903992892e-10,MLP
0.8886111111111111,1.0,3.993492274244538e-10,MLP
0.8914351851851852,1.0,3.8366282711330736e-10,MLP
0.8934722222222222,1.0,3.631796523025399e-10,MLP
0.8965740740740741,1.0,3.358401266116585e-10,MLP
0.8991203703703704,1.0,2.354254189692174e-10,MLP
0.9018518518518519,1.0,1.2421678158790992e-10,MLP
0.9042129629629629,1.0,9.127295229788624e-11,MLP
0.9073148148148148,1.0,8.801141130827403e-11,MLP
0.9100462962962963,1.0,8.591448785375802e-11,MLP
0.9100925925925926,1.0,7.01036504385532e-11,MLP
0.9126851851851852,1.0,7.01036504385527e-11,MLP
0.9180555555555555,1.0,4.436056004831006e-11,MLP
0.9208796296296297,1.0,3.5977662676037314e-11,MLP
0.9234259259259259,1.0,3.3499055843794856e-11,MLP
0.9262037037037038,1.0,3.338647191259954e-11,MLP
0.9292592592592592,1.0,3.152547752789263e-11,MLP
0.9293055555555556,1.0,1.83709560822962e-11,MLP
0.9320833333333334,1.0,1.8370956082296134e-11,MLP
0.9349074074074074,1.0,1.7594697951603196e-11,MLP
0.9377777777777778,1.0,1.5682181685076984e-11,MLP
0.940462962962963,1.0,1.2275781923066783e-11,MLP
0.9434722222222223,1.0,1.1629384296146412e-11,MLP
0.9462962962962963,1.0,9.144321701978906e-12,MLP
0.9497222222222222,1.0,7.457644372288013e-12,MLP
0.9527777777777777,1.0,6.9564806854703555e-12,MLP
0.9552314814814815,1.0,6.755328308307225e-12,MLP
0.9580092592592593,1.0,3.750504895548732e-12,MLP
0.9580555555555555,1.0,3.750504895548719e-12,MLP
0.9606944444444444,1.0,3.080966386948569e-12,MLP
0.9638425925925926,1.0,2.5868950131076613e-12,MLP
0.9666666666666667,1.0,2.3232716873622694e-12,MLP
0.9695833333333334,1.0,2.0617143471049286e-12,MLP
0.9696296296296296,1.0,1.496254618819688e-12,MLP
0.9718981481481481,1.0,1.4962546188196773e-12,MLP
0.975,1.0,1.0812477038401728e-12,MLP
0.9777314814814815,1.0,8.667635159357005e-13,MLP
0.9803240740740741,1.0,7.967830620340014e-13,MLP
0.9803703703703703,1.0,4.1341526581833445e-13,MLP
0.9862037037037037,1.0,2.515107057008002e-13,MLP
0.9890277777777777,1.0,1.4544455442359514e-13,MLP
0.991712962962963,1.0,1.2217199572506728e-13,MLP
0.9946296296296296,1.0,4.865401130394741e-14,MLP
0.997175925925926,1.0,2.6338469152904195e-14,MLP
1.0,1.0,2.6263879290141255e-16,MLP
0.0,0.0,inf,Random Forest
0.0,0.09425925925925926,1.0,Random Forest
0.0,0.10462962962962963,0.9964128494943486,Random Forest
0.0,0.11648148148148148,0.9958280342825546,Random Forest
0.0,0.1272222222222222,0.995562818877551,Random Forest
0.0,0.14148148148148149,0.9954122304122304,Random Forest
0.0,0.15296296296296297,0.9872927564486648,Random Forest
0.0,0.16462962962962963,0.9864375366879554,Random Forest
0.0,0.17907407407407408,0.9864008659266428,Random Forest
0.0,0.18944444444444444,0.9852019450658815,Random Forest
0.0,0.20037037037037037,0.983499705751148,Random Forest
0.0,0.2114814814814815,0.9827390746603819,Random Forest
0.0,0.2222222222222222,0.9823296710264544,Random Forest
0.0,0.23685185185185184,0.9823005635224084,Random Forest
0.0,0.24814814814814815,0.9787199870167601,Random Forest
0.0,0.25722222222222224,0.9781425515997622,Random Forest
0.0,0.26851851851851855,0.9744649433613566,Random Forest
0.0,0.27870370370370373,0.9693846140851634,Random Forest
0.0,0.287962962962963,0.967231516268442,Random Forest
0.0,0.29888888888888887,0.9631152754889116,Random Forest
0.0,0.31055555555555553,0.9630674124898208,Random Forest
0.0,0.32185185185185183,0.9615769607765807,Random Forest
0.0,0.33555555555555555,0.959745529577786,Random Forest
0.0,0.3446296296296296,0.9565843662165636,Random Forest
0.0,0.357962962962963,0.9548512585062464,Random Forest
0.0,0.36962962962962964,0.9473933709137932,Random Forest
0.0,0.38166666666666665,0.9428641193939291,Random Forest
0.0,0.3927777777777778,0.9413411978301408,Random Forest
0.0,0.40444444444444444,0.9410225874431302,Random Forest
0.0,0.41814814814814816,0.9410188525476255,Random Forest
0.0,0.43,0.9394888900996088,Random Forest
0.0,0.44055555555555553,0.939151612426028,Random Forest
0.0,0.44925925925925925,0.9371963899963017,Random Forest
0.0,0.4627777777777778,0.93597003359363,Random Forest
0.0,0.4735185185185185,0.9345094477413304,Random Forest
0.0,0.48333333333333334,0.9333338695010557,Random Forest
0.0,0.495,0.9276677401479775,Random Forest
0.0,0.5072222222222222,0.9274937019447771,Random Forest
0.0,0.5196296296296297,0.9253859107558847,Random Forest
0.0,0.5309259259259259,0.9169175352346501,Random Forest
0.0,0.5407407407407407,0.9111750038312009,Random Forest
0.0,0.5514814814814815,0.9062142576204768,Random Forest
0.0,0.5627777777777778,0.9060808832138874,Random Forest
0.0,0.5722222222222222,0.9058007862951765,Random Forest
0.0,0.5848148148148148,0.904858205153555,Random Forest
0.0,0.5951851851851852,0.9032919810004258,Random Forest
0.0,0.6077777777777778,0.9024634829630735,Random Forest
0.0,0.6181481481481481,0.896745410199362,Random Forest
0.0,0.627962962962963,0.8931016661141661,Random Forest
0.0,0.6375925925925926,0.8924543275189086,Random Forest
0.0,0.6488888888888888,0.892387826217476,Random Forest
0.0,0.6607407407407407,0.8906175390199516,Random Forest
0.0,0.6716666666666666,0.885058153518051,Random Forest
0.0,0.6816666666666666,0.8821292365558807,Random Forest
0.0,0.6931481481481482,0.8778942872346295,Random Forest
0.0,0.7055555555555556,0.8708664818479115,Random Forest
0.0,0.7157407407407408,0.8696225807477738,Random Forest
0.0,0.727037037037037,0.867352239858043,Random Forest
0.0,0.7401851851851852,0.8671155891787573,Random Forest
0.0,0.7514814814814815,0.8640687564532159,Random Forest
0.0,0.7620370370370371,0.8499272565865033,Random Forest
0.0,0.7712962962962963,0.8235809629505249,Random Forest
0.0,0.7835185185185185,0.817057596994808,Random Forest
0.0,0.7916666666666666,0.8095006913016023,Random Forest
0.0,0.8025925925925926,0.8046179402938551,Random Forest
0.0,0.8140740740740741,0.7694624387282869,Random Forest
0.0,0.8264814814814815,0.754133831572976,Random Forest
0.0,0.8387037037037037,0.7363367509118635,Random Forest
0.0,0.8496296296296296,0.690935293676623,Random Forest
0.0,0.8609259259259259,0.6783721703263591,Random Forest
0.0,0.8712962962962963,0.670270583029743,Random Forest
0.002361111111111111,0.8914814814814814,0.651775137479462,Random Forest
0.002361111111111111,0.905,0.6420769661442165,Random Forest
0.007175925925925926,0.9259259259259259,0.6372210064752425,Random Forest
0.007175925925925926,0.9361111111111111,0.485220647107756,Random Forest
0.010138888888888888,0.9361111111111111,0.4646533078325021,Random Forest
0.01287037037037037,0.9361111111111111,0.46320284512762755,Random Forest
0.01597222222222222,0.9361111111111111,0.4413392918012115,Random Forest
0.018518518518518517,0.9361111111111111,0.39017261434470923,Random Forest
0.018518518518518517,0.9485185185185185,0.35647007613727894,Random Forest
0.018518518518518517,0.9594444444444444,0.3385347343768512,Random Forest
0.018518518518518517,0.9712962962962963,0.32398162951071463,Random Forest
0.02189814814814815,0.9712962962962963,0.28301572510006623,Random Forest
0.024953703703703704,0.9712962962962963,0.206523922973286,Random Forest
0.027824074074074074,0.9712962962962963,0.1756077615567303,Random Forest
0.03287037037037037,0.9807407407407407,0.15700950569802513,Random Forest
0.03560185185185185,0.9807407407407407,0.15163626648577558,Random Forest
0.03819444444444445,0.9807407407407407,0.14027551400216212,Random Forest
0.04101851851851852,0.9807407407407407,0.13790848637648456,Random Forest
0.05106481481481481,0.9807407407407407,0.1377074831649678,Random Forest
0.05379629629629629,0.9807407407407407,0.13252743438294134,Random Forest
0.05675925925925926,0.9807407407407407,0.11385793719545945,Random Forest
0.06296296296296296,0.9807407407407407,0.10796707277742457,Random Forest
0.06569444444444444,0.9807407407407407,0.10737571427452225,Random Forest
0.06824074074074074,0.9807407407407407,0.09895751900010943,Random Forest
0.07629629629629629,0.9887037037037038,0.09549211733784241,Random Forest
0.07958333333333334,0.9887037037037038,0.09030276269700296,Random Forest
0.08162037037037037,0.9887037037037038,0.08846779780370011,Random Forest
0.08467592592592593,0.9887037037037038,0.0877496300413331,Random Forest
0.08712962962962963,0.9887037037037038,0.08493138223161101,Random Forest
0.08972222222222222,0.9887037037037038,0.08032041552341732,Random Forest
0.09203703703703704,0.9887037037037038,0.07818612800239662,Random Forest
0.09944444444444445,0.9887037037037038,0.07661886860147026,Random Forest
0.1024074074074074,0.9887037037037038,0.07621506886251955,Random Forest
0.105,0.9887037037037038,0.07578133966842457,Random Forest
0.10782407407407407,0.9887037037037038,0.0741652658042248,Random Forest
0.11023148148148149,0.9887037037037038,0.0740345521459673,Random Forest
0.11287037037037037,0.9887037037037038,0.07089227043954105,Random Forest
0.11560185185185186,0.9887037037037038,0.06968111077364053,Random Forest
0.12282407407407407,1.0,0.06851296460398448,Random Forest
0.12597222222222224,1.0,0.06472871785494073,Random Forest
0.13337962962962963,1.0,0.06370757379592881,Random Forest
0.13597222222222222,1.0,0.0622517841407339,Random Forest
0.1387962962962963,1.0,0.061960559614149424,Random Forest
0.14884259259259258,1.0,0.06106642841796289,Random Forest
0.15166666666666667,1.0,0.05943649129622058,Random Forest
0.15439814814814815,1.0,0.059078354982031546,Random Forest
0.15722222222222224,1.0,0.05897801249756331,Random Forest
0.16032407407407406,1.0,0.058741298241428604,Random Forest
0.16328703703703704,1.0,0.05842705217812402,Random Forest
0.1663888888888889,1.0,0.056711734045392585,Random Forest
0.16925925925925925,1.0,0.05566769738384538,Random Forest
0.1723611111111111,1.0,0.05423667114408677,Random Forest
0.1748611111111111,1.0,0.05278477170318666,Random Forest
0.17759259259259258,1.0,0.05269657117175873,Random Forest
0.1801851851851852,1.0,0.05142077915893679,Random Forest
0.18300925925925926,1.0,0.051203869102239084,Random Forest
0.19041666666666668,1.0,0.05088891442511389,Random Forest
0.19314814814814815,1.0,0.050673246913585324,Random Forest
0.19569444444444445,1.0,0.048567182071110084,Random Forest
0.19787037037037036,1.0,0.04794376744658518,Random Forest
0.20060185185185186,1.0,0.047777806184763946,Random Forest
0.20398148148148149,1.0,0.047761090653109,Random Forest
0.20680555555555555,1.0,0.047593517878782354,Random Forest
0.2099074074074074,1.0,0.046760067091826875,Random Forest
0.2127314814814815,1.0,0.04652123079742889,Random Forest
0.21587962962962962,1.0,0.046248793854849764,Random Forest
0.2187037037037037,1.0,0.04574378236407993,Random Forest
0.22125,1.0,0.04450422579872598,Random Forest
0.2237037037037037,1.0,0.043510803397748196,Random Forest
0.2262962962962963,1.0,0.04218420152341073,Random Forest
0.22898148148148148,1.0,0.04171760246646666,Random Forest
0.2313425925925926,1.0,0.04092455449117277,Random Forest
0.23407407407407407,1.0,0.04021345930741349,Random Forest
0.2361111111111111,1.0,0.03960653264052945,Random Forest
0.23907407407407408,1.0,0.03908007328319964,Random Forest
0.24199074074074073,1.0,0.03761794911427494,Random Forest
0.24509259259259258,1.0,0.03751182523869223,Random Forest
0.2474074074074074,1.0,0.037205677390767807,Random Forest
0.25046296296296294,1.0,0.03700436380469541,Random Forest
0.2529166666666667,1.0,0.0369905444787165,Random Forest
0.2559722222222222,1.0,0.036612014657909336,Random Forest
0.25907407407407407,1.0,0.03656358930514298,Random Forest
0.2611111111111111,1.0,0.03450950922121168,Random Forest
0.2644444444444444,1.0,0.03398128897124534,Random Forest
0.26787037037037037,1.0,0.033443307473933793,Random Forest
